CTCF	EP300	GABPA	MAFK	NFE2L2	REST
HIF1A	1	0	1	1	1	0
SNAPC1	1	0	0	0	0	0
KCNH5	1	2	0	1	0	1
RHOJ	2	0	0	0	1	1
PPP2R5E	2	0	1	0	0	0
WDR89	1	2	2	1	0	1
SGPP1	1	3	0	0	0	1
SYNE2	1	0	0	0	0	0
ESR2	3	1	1	2	1	0
MTHFD1	2	0	1	2	0	0
AKAP5	2	0	0	1	0	0
ZBTB1	2	0	1	0	0	0
ZBTB25	2	0	1	0	0	0
HSPA2	2	1	1	0	0	0
PPP1R36	2	1	1	0	0	0
PLEKHG3	2	0	0	0	0	0
SPTB	5	0	0	0	0	1
CHURC1	4	0	0	0	0	0
CHURC1-FNTB	4	0	0	0	0	0
GPX2	5	0	0	1	0	0
RAB15	5	0	0	1	0	0
FNTB	5	0	0	1	0	0
MAX	1	1	0	0	0	0
FUT8	1	1	0	0	1	0
GPHN	1	0	0	0	0	2
MPP5	2	0	1	0	0	0
ATP6V1D	2	0	1	2	0	0
EIF2S1	2	0	1	2	0	0
PLEK2	6	3	1	1	0	0
TMEM229B	4	0	1	0	0	1
PLEKHH1	5	0	1	0	0	1
PIGH	5	2	2	1	0	1
ARG2	6	2	2	1	0	1
VTI1B	2	1	0	2	0	0
RDH11	3	0	0	2	0	0
RDH12	3	0	0	2	0	0
ZFYVE26	0	0	0	0	0	0
RAD51B	0	0	0	0	0	0
ZFP36L1	5	3	1	0	1	3
ACTN1	2	1	1	0	0	0
DCAF5	3	1	1	0	1	0
EXD2	1	1	1	1	1	0
GALNT16	4	0	0	0	0	0
ERH	0	0	2	1	0	1
SRSF5	5	0	1	0	1	1
SMOC1	2	2	0	0	0	0
SLC8A3	0	0	0	0	0	0
COX16	2	0	1	4	0	1
SYNJ2BP	0	0	1	1	0	0
MED6	2	0	1	0	0	0
TTC9	1	0	1	0	0	0
MAP3K9	2	1	1	0	0	2
RGS6	0	0	0	0	0	0
DPF3	2	0	1	2	0	0
DCAF4	4	0	1	3	0	1
ZFYVE1	1	0	0	0	0	2
RBM25	1	0	0	0	0	1
PSEN1	1	0	1	0	0	1
PAPLN	1	0	0	0	0	0
NUMB	1	1	0	0	0	0
ACOT1	3	0	0	0	0	0
ACOT2	2	0	0	0	0	0
ACOT4	2	0	0	0	0	0
DNAL1	2	1	1	1	0	0
PNMA1	5	5	1	1	0	0
ELMSAN1	6	7	1	2	1	0
PTGR2	2	2	1	3	0	0
ZNF410	1	1	1	3	0	0
COQ6	2	0	1	0	0	1
FAM161B	2	0	1	0	0	1
ENTPD5	2	0	0	1	0	0
ALDH6A1	3	0	0	1	0	1
LIN52	3	0	0	1	0	1
VSX2	5	0	0	0	0	2
ABCD4	6	0	1	0	0	2
VRTN	4	0	1	0	0	1
NPC2	8	0	0	1	0	0
ISCA2	8	0	0	1	0	0
LTBP2	3	1	0	2	0	2
AREL1	1	1	2	1	1	1
FCF1	1	1	2	1	1	1
YLPM1	4	0	1	0	0	2
DLST	5	1	1	0	0	0
RPS6KL1	6	1	1	0	0	1
PGF	6	0	1	0	0	1
EIF2B2	1	1	1	1	0	0
MLH3	4	1	3	1	0	1
ACYP1	4	1	2	1	0	1
ZC2HC1C	4	1	2	1	0	1
NEK9	4	0	2	0	0	1
TMED10	2	0	2	1	0	1
FOS	10	7	1	2	0	1
JDP2	1	2	0	1	1	0
BATF	3	5	0	1	2	1
FLVCR2	3	3	0	1	1	0
C14orf1	4	3	0	1	0	1
TTLL5	4	3	0	1	0	1
TGFB3	2	0	1	1	0	0
GPATCH2L	1	0	2	0	0	3
ESRRB	2	0	1	0	0	0
VASH1	2	0	0	0	0	0
ANGEL1	3	1	1	0	0	0
IRF2BPL	6	9	0	4	1	0
CIPC	7	1	1	0	0	3
ZDHHC22	4	0	1	0	0	3
TMEM63C	4	0	0	0	0	3
POMT2	6	2	1	0	1	0
GSTZ1	6	2	1	0	1	0
TMED8	1	0	1	0	0	0
SAMD15	1	0	1	0	0	0
VIPAS39	2	1	2	0	1	0
AHSA1	2	1	2	0	1	0
ISM2	2	1	2	0	1	0
SPTLC2	4	0	1	0	0	0
ALKBH1	1	0	1	0	1	0
SLIRP	1	0	1	0	1	0
C14orf178	4	0	2	0	0	0
SNW1	4	0	2	0	0	0
ADCK1	5	0	2	0	0	0
NRXN3	1	0	0	1	0	1
DIO2	2	1	0	1	1	0
CEP128	4	0	1	1	0	0
TSHR	5	0	1	1	0	0
GTF2A1	3	2	0	2	1	0
STON2	2	1	0	3	0	3
SEL1L	1	1	1	0	0	0
FLRT2	2	1	0	2	1	0
GALC	2	0	0	0	0	0
GPR65	1	0	0	0	0	0
SPATA7	0	0	0	0	0	0
PTPN21	4	0	1	0	0	0
ZC3H14	4	0	1	0	0	0
EML5	0	0	1	2	1	0
TTC8	1	0	1	1	1	0
FOXN3	0	0	0	0	0	0
EFCAB11	4	0	2	1	1	0
TDP1	4	0	2	1	1	0
PSMC1	4	0	1	0	1	0
NRDE2	3	0	0	0	0	0
CALM1	1	0	1	1	2	0
TTC7B	1	0	0	0	0	0
RPS6KA5	0	1	0	0	1	0
C14orf159	3	0	0	1	1	0
GPR68	1	0	0	0	0	0
CCDC88C	3	0	0	1	0	0
TC2N	4	0	0	0	0	0
FBLN5	3	0	0	0	0	0
TRIP11	1	0	0	0	0	0
ATXN3	3	0	0	0	0	0
NDUFB1	3	0	0	0	0	0
CPSF2	3	0	0	0	0	0
SLC24A4	2	0	0	0	0	0
RIN3	1	0	0	1	0	0
LGMN	3	0	1	0	1	0
GOLGA5	3	0	1	0	1	0
CHGA	2	1	0	0	2	2
ITPK1	9	4	0	3	0	0
MOAP1	8	3	3	3	0	0
TMEM251	8	3	3	3	0	0
UBR7	6	0	3	0	0	0
C14orf142	6	0	3	0	0	0
BTBD7	2	0	0	1	0	0
UNC79	2	0	0	1	0	0
ASB2	6	1	0	0	0	1
OTUB2	5	0	0	0	0	0
DDX24	2	0	1	1	0	0
IFI27L1	2	0	1	1	0	0
IFI27	3	0	1	2	0	0
IFI27L2	3	0	1	2	0	0
PPP4R4	4	0	0	2	0	0
SERPINA10	0	0	0	0	0	1
SERPINA6	1	0	0	0	0	1
SERPINA1	4	0	0	0	0	1
SERPINA9	3	0	0	0	0	0
SERPINA4	2	1	1	1	1	0
SERPINA5	2	1	1	1	1	1
SERPINA3	2	1	0	1	1	2
GSC	2	0	0	0	0	0
DICER1	1	0	0	0	0	0
CLMN	3	0	0	0	0	0
GLRX5	3	0	2	2	0	0
TCL1B	1	0	0	0	0	0
TCL1A	1	0	0	0	0	0
C14orf132	3	0	0	0	0	0
BDKRB2	3	5	0	3	1	1
BDKRB1	5	8	1	1	2	0
ATG2B	0	0	1	1	0	0
GSKIP	0	0	1	1	0	0
AK7	1	0	1	1	0	0
PAPOLA	0	0	1	2	0	1
VRK1	0	0	0	1	0	0
BCL11B	7	0	0	0	0	0
SETD3	5	1	1	2	0	0
CCNK	5	1	1	2	0	0
CCDC85C	4	0	0	0	0	0
HHIPL1	6	0	0	0	0	0
CYP46A1	5	0	0	0	0	0
EML1	5	0	0	1	0	0
EVL	6	2	0	0	0	0
DEGS2	5	0	1	0	0	0
YY1	5	0	4	0	0	0
SLC25A29	4	0	0	0	0	0
WARS	5	7	1	1	1	1
WDR25	5	7	1	1	1	1
BEGAIN	3	2	2	0	0	1
DLK1	2	1	0	0	0	0
DIO3	0	1	0	0	0	0
PPP2R5C	2	2	1	1	0	0
DYNC1H1	2	2	1	2	2	1
HSP90AA1	1	0	0	0	0	1
WDR20	1	0	0	0	0	1
MOK	5	1	0	2	1	0
ZNF839	5	1	1	2	1	0
TECPR2	5	1	1	1	1	0
CINP	5	1	1	1	1	0
ANKRD9	7	3	1	1	1	0
RCOR1	5	2	0	2	1	0
TRAF3	3	0	0	0	0	0
AMN	1	0	0	1	0	0
CDC42BPB	10	2	2	0	0	1
TNFAIP2	9	5	0	1	0	0
EIF5	4	2	2	0	0	0
MARK3	3	1	1	2	0	0
CKB	5	0	2	0	0	1
TRMT61A	5	0	2	0	0	1
BAG5	6	0	2	0	0	1
APOPT1	6	0	2	0	0	1
KLC1	3	0	1	2	1	1
XRCC3	2	1	0	0	0	0
ZFYVE21	2	1	0	0	0	0
PPP1R13B	2	0	1	0	0	0
C14orf2	4	0	2	1	0	0
TDRD9	4	0	2	1	0	0
KIF26A	5	0	1	0	0	1
TMEM179	3	0	0	0	0	1
INF2	9	2	1	4	1	0
ADSSL1	7	2	1	4	1	0
SIVA1	7	1	0	2	0	0
AKT1	4	0	1	0	0	0
ZBTB42	4	0	1	0	0	0
CEP170B	2	0	2	0	0	0
PLD4	6	2	3	1	1	0
AHNAK2	8	4	5	2	2	0
C14orf79	7	4	4	2	2	0
CDCA4	7	4	4	3	2	0
GPR132	5	2	2	2	0	0
JAG2	2	1	0	0	0	0
NUDT14	2	1	0	0	0	0
BTBD6	5	0	0	0	0	0
PACS2	3	0	1	1	0	0
BRF1	4	0	1	1	0	0
MTA1	3	0	1	2	0	0
CRIP2	4	3	2	2	1	2
CRIP1	6	3	3	1	1	2
C14orf80	8	3	3	1	1	2
TMEM121	7	3	3	1	1	1
TUBGCP5	6	0	0	0	0	1
CYFIP1	2	0	1	0	0	0
NIPA2	2	0	1	0	0	0
NIPA1	1	0	0	0	0	0
GOLGA6L2	0	0	0	0	0	1
MKRN3	0	0	1	0	0	0
NDN	2	0	0	0	0	0
SNRPN	0	0	0	0	0	0
SNURF	0	0	0	0	0	0
UBE3A	0	0	0	0	0	0
ATP10A	0	0	0	0	0	0
GABRB3	0	0	0	0	0	0
GABRA5	3	0	0	0	0	0
OCA2	3	0	0	0	0	0
APBA2	2	0	0	0	0	0
FAM189A1	2	0	0	0	0	0
TJP1	5	1	0	2	0	0
FAN1	1	1	0	0	0	2
MTMR10	0	0	0	0	1	0
TRPM1	6	0	0	0	0	0
KLF13	2	3	2	0	0	0
OTUD7A	2	0	0	0	0	0
CHRNA7	1	0	0	1	0	0
ARHGAP11A	6	0	0	0	0	0
SCG5	6	0	0	0	0	0
GREM1	0	0	0	0	0	0
FMN1	6	1	0	0	1	0
RYR3	3	0	0	0	0	0
AVEN	2	1	0	0	0	0
EMC7	3	0	1	1	0	0
PGBD4	3	0	1	1	0	0
KATNBL1	3	1	1	3	2	0
EMC4	3	1	1	3	2	0
SLC12A6	3	0	1	1	0	0
NOP10	3	0	1	1	0	0
LPCAT4	3	0	1	1	0	0
GOLGA8A	0	0	0	0	0	1
GOLGA8B	4	0	0	1	0	0
AQR	5	1	2	1	2	0
ZNF770	4	1	2	1	2	0
DPH6	0	1	1	1	1	0
C15orf41	0	1	0	0	0	0
MEIS2	2	0	1	1	0	2
SPRED1	1	2	0	0	0	0
FAM98B	4	2	1	0	0	0
RASGRP1	1	0	0	0	0	0
C15orf53	5	0	0	1	0	0
C15orf54	0	1	0	3	1	0
THBS1	4	1	0	1	0	0
FSIP1	3	0	1	0	0	0
GPR176	2	1	1	1	2	0
EIF2AK4	1	0	1	1	1	0
SRP14	3	1	4	0	0	1
BMF	4	6	2	2	0	1
BUB1B	0	1	0	1	0	0
PAK6	5	1	0	1	0	0
PLCB2	11	1	0	1	0	0
C15orf52	7	0	1	0	0	2
DISP2	6	0	1	0	0	2
KNSTRN	5	0	1	0	0	3
IVD	2	0	1	0	0	3
BAHD1	1	0	0	0	0	1
CHST14	2	0	0	1	0	0
C15orf57	4	2	2	4	0	2
RPUSD2	4	2	2	3	0	2
CASC5	3	2	2	3	0	2
RAD51	4	1	3	2	0	0
RMDN3	9	3	3	3	1	0
GCHFR	9	4	3	3	1	0
C15orf62	9	4	3	3	1	0
ZFYVE19	7	2	2	2	1	0
DNAJC17	7	2	2	2	1	0
PPP1R14D	8	5	0	5	1	0
SPINT1	8	5	0	4	0	0
RHOV	12	4	1	4	0	1
VPS18	15	4	3	4	0	1
DLL4	13	1	4	1	1	1
CHAC1	9	1	3	1	1	1
INO80	0	1	1	1	1	0
EXD1	2	0	1	2	0	1
CHP1	2	0	1	2	0	1
OIP5	3	0	0	4	0	0
NUSAP1	3	0	0	4	0	0
NDUFAF1	1	1	1	0	0	0
RTF1	2	1	1	0	0	0
ITPKA	2	2	0	0	0	0
LTK	3	2	1	0	0	0
RPAP1	4	0	1	0	0	0
TYRO3	5	0	1	0	0	0
MGA	2	0	1	0	0	1
MAPKBP1	6	1	0	2	0	0
JMJD7	5	0	0	1	1	0
JMJD7-PLA2G4B	5	0	0	1	1	0
PLA2G4B	5	0	0	1	1	0
SPTBN5	6	3	1	1	1	0
EHD4	5	6	3	1	1	0
PLA2G4D	7	2	2	1	0	0
PLA2G4F	5	0	0	0	0	0
VPS39	0	0	1	1	0	0
TMEM87A	0	0	1	1	0	0
GANC	0	0	1	1	0	0
CAPN3	2	0	0	2	1	1
ZNF106	1	2	1	3	1	0
SNAP23	1	2	1	3	1	0
LRRC57	1	1	0	0	0	0
HAUS2	1	1	0	0	0	0
STARD9	1	0	0	0	0	0
CDAN1	3	0	0	0	0	0
TTBK2	1	0	0	1	1	1
UBR1	1	1	3	2	0	0
TMEM62	2	1	3	2	0	0
CCNDBP1	7	0	2	1	0	0
EPB42	7	0	2	0	0	1
TGM5	4	0	0	1	0	1
ADAL	4	1	3	1	1	1
LCMT2	4	1	3	1	1	1
ZSCAN29	3	1	3	2	1	1
TUBGCP4	3	1	3	2	1	1
TP53BP1	4	0	1	0	0	1
MAP1A	4	0	1	0	0	1
PDIA3	4	1	0	1	1	2
SERF2	4	1	2	0	3	4
HYPK	4	1	2	0	3	4
MFAP1	4	1	2	0	3	4
WDR76	3	1	2	0	3	4
FRMD5	2	0	0	1	0	3
CASC4	4	1	1	1	3	0
CTDSPL2	3	1	0	1	1	0
EIF3J	8	0	0	0	0	1
SPG11	4	0	3	2	2	3
PATL2	5	1	3	3	2	4
B2M	6	2	4	4	3	4
TRIM69	6	2	2	2	2	3
SORD	2	0	0	2	0	0
DUOXA1	7	0	0	0	0	0
DUOX1	7	0	0	0	0	0
SHF	8	4	1	3	2	1
SLC28A2	7	0	0	1	0	0
GATM	4	2	1	1	1	0
SPATA5L1	4	2	1	1	1	0
C15orf48	8	3	1	1	1	0
SLC30A4	0	0	0	1	0	0
BLOC1S6	4	0	2	1	1	0
SQRDL	3	0	2	1	2	0
SEMA6D	2	1	0	0	0	0
SLC24A5	4	0	0	3	0	0
MYEF2	0	0	0	1	0	1
DUT	6	3	1	1	0	2
FBN1	3	2	0	0	0	0
CEP152	4	0	0	2	0	0
EID1	3	5	2	0	0	0
SHC4	6	1	1	0	1	0
SECISBP2L	1	0	1	0	0	0
COPS2	1	1	2	1	0	0
GALK2	1	1	2	1	0	0
FGF7	2	1	0	1	0	0
FAM227B	1	2	1	2	1	0
DTWD1	1	2	1	2	1	0
ATP8B4	5	5	0	2	1	0
SLC27A2	4	6	0	4	1	0
HDC	4	2	0	4	0	0
GABPB1	2	1	2	1	2	1
USP8	0	0	0	1	0	0
TRPM7	0	2	0	1	1	0
SPPL2A	0	1	1	2	0	0
AP4E1	3	4	1	1	1	0
GLDN	4	0	0	0	0	0
DMXL2	2	0	1	1	0	0
SCG3	3	0	0	0	0	2
LYSMD2	8	1	0	2	0	2
TMOD2	8	1	0	2	0	2
TMOD3	3	7	0	0	3	1
LEO1	3	5	0	4	2	0
MAPK6	2	6	0	5	2	0
BCL2L10	5	7	0	3	4	0
GNB5	6	3	0	0	1	0
MYO5C	4	3	1	5	0	0
MYO5A	0	1	1	1	1	1
ARPP19	0	1	1	1	1	1
FAM214A	1	0	1	0	0	0
ONECUT1	3	0	0	0	0	2
RSL24D1	4	2	1	0	0	2
RAB27A	2	1	2	1	0	0
PIGB	2	0	2	1	0	0
CCPG1	3	2	1	4	1	0
DYX1C1	1	0	1	0	0	0
PYGO1	1	1	0	0	0	0
PRTG	4	3	0	0	0	2
NEDD4	5	5	0	3	3	0
RFX7	3	1	1	1	0	0
TEX9	0	0	1	0	1	2
MNS1	3	0	0	0	0	0
ZNF280D	1	0	1	0	0	0
TCF12	1	0	2	4	0	0
CGNL1	4	0	0	0	0	0
GCOM1	9	4	0	2	0	1
MYZAP	9	4	0	2	0	1
POLR2M	5	0	1	3	1	0
ALDH1A2	4	0	0	0	0	0
AQP9	3	0	0	0	0	0
LIPC	2	2	0	1	0	1
ADAM10	3	0	1	3	2	1
FAM63B	3	0	1	3	2	1
SLTM	1	1	2	1	0	0
RNF111	1	0	0	1	0	0
CCNB2	4	1	0	0	0	0
MYO1E	2	0	0	1	2	1
FAM81A	1	0	0	0	0	2
GCNT3	2	5	2	5	0	0
GTF2A2	3	2	4	3	0	0
BNIP2	3	2	3	2	0	0
FOXB1	1	0	0	1	0	0
ANXA2	7	10	0	7	4	0
RORA	2	0	0	0	0	0
VPS13C	6	3	1	2	0	1
C2CD4A	6	4	1	2	0	1
C2CD4B	2	2	1	0	1	0
TLN2	1	5	0	3	3	0
TPM1	5	4	1	3	0	0
LACTB	5	1	1	3	0	1
RPS27L	4	4	1	1	1	2
RAB8B	4	3	1	0	1	2
APH1B	1	1	0	0	0	0
CA12	2	4	1	2	3	0
USP3	4	6	2	2	0	0
FBXL22	4	0	1	3	0	0
HERC1	1	0	0	1	1	1
DAPK2	6	7	2	3	2	1
FAM96A	6	2	2	3	2	1
SNX1	6	2	2	3	2	1
SNX22	5	0	1	2	0	0
PPIB	6	0	1	1	0	0
CSNK1G1	3	1	3	1	2	0
KIAA0101	4	1	3	1	2	0
TRIP4	4	1	3	1	2	0
OAZ2	10	0	0	0	0	0
RBPMS2	7	0	0	1	0	1
PIF1	3	0	1	2	0	2
PLEKHO2	3	0	1	2	0	2
ANKDD1A	0	0	0	0	0	0
SPG21	4	0	1	1	0	0
MTFMT	5	0	1	1	0	0
RASL12	7	0	1	0	0	0
PDCD7	2	1	1	0	0	0
CLPX	3	0	0	0	1	0
CILP	3	0	0	0	1	0
PARP16	6	4	1	1	3	2
DPP8	3	1	2	1	0	1
VWA9	3	0	1	2	3	1
SLC24A1	3	0	1	2	3	1
DENND4A	6	3	0	3	1	0
RAB11A	11	1	1	1	0	0
MEGF11	4	1	0	2	0	0
DIS3L	2	1	0	2	0	0
TIPIN	2	2	2	0	1	1
MAP2K1	2	2	2	2	1	1
SNAPC5	3	2	3	3	1	0
RPL4	3	2	3	3	1	0
ZWILCH	3	2	3	3	1	0
SMAD6	4	3	1	1	0	1
SMAD3	4	12	3	8	1	2
IQCH	2	1	1	2	2	0
AAGAB	2	1	1	2	2	0
C15orf61	1	1	1	2	0	0
MAP2K5	1	1	1	2	0	0
SKOR1	4	1	0	1	2	2
PIAS1	1	1	0	0	0	0
CALML4	5	0	0	1	0	0
CLN6	7	0	2	4	0	0
FEM1B	7	0	2	4	0	0
ITGA11	2	0	0	0	0	0
CORO2B	5	1	1	0	0	0
ANP32A	2	1	0	1	1	0
NOX5	1	0	0	1	0	0
SPESP1	1	0	0	1	0	0
GLCE	3	2	0	0	0	2
PAQR5	3	2	1	1	0	0
KIF23	4	5	3	3	1	1
RPLP1	6	5	3	4	1	1
TLE3	1	2	0	0	2	0
UACA	3	3	1	2	0	0
LRRC49	6	4	2	0	0	0
LARP6	6	4	2	0	0	0
THAP10	3	2	1	0	0	0
THSD4	4	1	0	0	0	0
SENP8	1	0	0	1	0	0
MYO9A	1	0	0	1	0	0
GRAMD2	5	5	2	1	3	2
PKM	5	6	2	1	3	2
PARP6	5	4	2	1	3	3
HEXA	3	2	1	0	1	1
ARIH1	2	0	1	1	0	2
HIGD2B	7	0	1	0	2	0
BBS4	7	0	1	0	2	0
ADPGK	2	1	0	1	0	0
NEO1	3	0	0	0	0	1
NPTN	2	3	0	1	1	1
CD276	9	2	0	2	0	1
LOXL1	10	1	1	1	0	1
STOML1	6	2	3	1	0	1
PML	6	2	3	1	0	1
ISLR	7	7	2	6	0	2
STRA6	4	8	0	6	0	1
CYP11A1	9	1	0	0	0	0
SEMA7A	3	0	1	0	0	0
UBL7	5	0	1	0	0	0
ARID3B	2	0	2	2	0	1
CLK3	5	0	1	0	0	0
EDC3	0	2	2	2	0	1
CYP1A1	2	2	2	1	0	1
CYP1A2	4	2	1	0	0	1
CSK	8	1	2	0	1	1
ULK3	8	3	4	2	2	2
SCAMP2	7	2	2	2	1	2
MPI	5	3	2	2	1	1
FAM219B	8	1	1	1	1	1
COX5A	12	1	0	0	2	3
RPP25	10	1	0	2	2	4
SCAMP5	14	1	0	2	3	4
PPCDC	8	1	0	2	1	4
C15orf39	4	2	1	0	0	0
COMMD4	4	1	3	0	1	1
NEIL1	4	1	3	0	1	1
MAN2C1	4	1	3	0	1	1
SIN3A	2	2	4	2	2	0
PTPN9	5	0	1	2	0	0
SNUPN	5	5	4	5	0	0
IMP3	7	5	4	3	0	0
SNX33	7	5	4	3	0	0
CSPG4	9	3	1	1	0	0
ODF3L1	9	1	1	0	0	0
UBE2Q2	3	0	0	0	0	0
FBXO22	2	0	2	1	1	0
NRG4	3	0	0	0	0	0
ETFA	3	6	0	3	1	0
ISL2	2	6	0	4	1	0
SCAPER	2	1	2	0	0	0
RCN2	3	1	2	0	0	0
PSTPIP1	4	0	0	1	0	0
TSPAN3	6	0	0	1	0	1
PEAK1	0	0	1	0	0	2
HMG20A	0	0	1	0	0	2
LINGO1	6	0	0	1	0	2
TBC1D2B	4	0	1	2	0	1
CIB2	6	1	1	0	0	1
IDH3A	7	1	1	0	0	1
ACSBG1	5	2	0	1	0	2
DNAJA4	7	1	1	2	0	2
WDR61	7	0	1	1	0	2
CRABP1	4	0	1	1	0	2
IREB2	5	1	0	3	0	0
HYKK	1	0	0	3	1	1
PSMA4	1	0	0	2	1	2
CHRNA5	1	0	0	2	1	2
CHRNB4	2	0	0	0	0	0
ADAMTS7	5	1	1	0	0	1
MORF4L1	5	3	1	1	1	0
CTSH	5	1	0	0	0	0
RASGRF1	2	0	0	0	0	2
TMED3	3	0	1	0	1	2
MTHFS	6	2	1	0	0	0
ST20-MTHFS	2	2	1	0	0	0
ST20	2	2	1	0	0	0
BCL2A1	2	1	1	0	0	0
ZFAND6	2	1	1	3	0	1
FAH	2	0	0	1	1	1
ARNT2	5	0	0	0	0	0
ABHD17C	4	0	0	1	0	1
MESDC2	5	0	1	1	1	0
MESDC1	5	0	1	1	1	0
IL16	5	0	0	0	0	1
STARD5	1	0	0	2	0	1
MEX3B	2	1	1	0	0	1
CPEB1	1	0	0	0	0	1
AP3B2	1	1	2	1	1	3
FSD2	1	0	0	2	0	0
WHAMM	1	0	0	2	0	0
HOMER2	3	0	1	0	0	0
FAM103A1	5	1	2	0	0	0
C15orf40	3	1	2	0	0	0
BTBD1	2	0	1	0	1	0
TM6SF1	2	0	1	0	1	0
HDGFRP3	2	0	0	0	0	1
BNC1	1	2	0	1	0	1
SH3GL3	2	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0
ZSCAN2	5	0	1	0	1	0
WDR73	2	0	2	1	1	0
NMB	2	0	2	1	1	0
SEC11A	0	2	2	2	0	1
ZNF592	1	2	2	2	0	1
PDE8A	3	1	0	1	0	0
AKAP13	4	3	1	2	2	0
KLHL25	5	1	0	2	0	1
NTRK3	5	0	0	0	0	0
MRPL46	4	0	0	0	0	1
MRPS11	4	0	0	0	0	1
DET1	0	0	0	0	0	0
AEN	5	2	3	2	0	2
ISG20	5	2	3	2	0	2
ACAN	1	0	0	0	0	0
HAPLN3	4	0	0	0	0	0
MFGE8	4	0	0	0	0	0
ABHD2	2	3	1	1	1	1
FANCI	4	0	1	1	1	0
POLG	8	1	1	3	1	3
RHCG	5	0	0	0	0	1
TICRR	1	0	0	0	1	0
KIF7	2	0	1	1	0	1
PEX11A	4	0	1	1	0	1
WDR93	4	0	1	1	0	1
MESP1	7	0	0	2	1	2
ANPEP	2	0	0	1	1	1
AP3S2	5	1	2	1	1	0
C15orf38-AP3S2	5	1	2	1	1	0
ZNF710	1	0	0	0	0	0
IDH2	4	1	0	1	0	0
SEMA4B	7	3	3	6	2	0
GDPGP1	5	2	3	4	1	0
NGRN	7	1	1	3	1	0
CIB1	7	1	1	3	1	0
ZNF774	4	4	1	2	1	0
IQGAP1	3	4	1	2	1	0
CRTC3	4	3	0	2	1	0
BLM	1	0	1	0	1	1
FURIN	5	1	3	0	0	0
FES	8	1	5	1	0	2
MAN2A2	8	1	5	1	0	2
UNC45A	9	1	4	2	2	2
HDDC3	9	1	4	2	2	2
RCCD1	5	2	3	4	3	2
PRC1	2	3	2	3	3	0
VPS33B	4	2	1	2	2	2
SV2B	4	0	0	0	0	2
SLCO3A1	6	1	1	0	0	0
ST8SIA2	2	0	1	2	1	0
FAM174B	4	0	0	0	0	0
CHD2	4	3	2	4	3	3
RGMA	3	0	0	0	0	0
MCTP2	3	2	0	0	0	0
NR2F2	3	0	1	0	1	0
ARRDC4	1	0	0	0	0	0
PGPEP1L	1	3	0	1	1	2
SYNM	4	2	0	5	3	1
TTC23	3	2	1	2	0	0
LRRC28	3	2	1	2	0	0
MEF2A	0	0	1	0	0	0
LYSMD4	5	1	0	0	0	0
ADAMTS17	4	0	0	0	0	0
ASB7	3	0	0	1	0	0
ALDH1A3	7	0	0	0	0	1
LRRK1	6	0	0	0	0	1
CHSY1	7	2	3	0	0	0
VIMP	6	2	3	0	0	1
SNRPA1	7	2	4	0	0	1
PCSK6	2	0	0	0	0	0
TM2D3	5	2	1	1	0	0
TARSL2	2	0	0	0	0	0
POLR3K	2	0	1	0	0	0
SNRNP25	2	0	1	0	0	0
RHBDF1	5	0	1	0	1	0
MPG	5	0	1	0	1	0
NPRL3	6	0	1	0	1	3
HBZ	6	0	1	0	1	3
HBM	5	0	1	0	0	3
HBA1	3	0	1	0	0	3
HBQ1	3	0	2	1	0	3
LUC7L	3	0	2	1	0	0
RGS11	4	0	2	1	0	0
ARHGDIG	4	0	2	0	0	0
PDIA2	4	0	2	0	0	0
AXIN1	5	0	3	0	0	0
MRPL28	2	0	3	0	0	0
TMEM8A	4	0	2	1	0	0
NME4	4	0	2	1	0	0
DECR2	4	0	2	1	0	0
RAB11FIP3	3	0	1	1	0	0
CAPN15	5	1	3	0	0	0
NHLRC4	6	1	5	0	0	0
PIGQ	6	1	5	0	0	0
RAB40C	5	4	5	0	2	0
WFIKKN1	8	5	7	0	2	0
C16orf13	9	5	8	0	2	0
RHOT2	9	5	7	0	2	4
RHBDL1	10	4	9	0	2	4
STUB1	10	2	9	0	2	4
JMJD8	12	1	9	0	2	4
WDR24	12	1	8	0	0	4
FBXL16	16	0	7	0	0	4
METRN	13	2	7	0	0	4
FAM173A	12	2	6	0	0	4
CCDC78	12	2	6	0	0	4
HAGHL	12	2	6	0	0	4
NARFL	12	2	3	0	0	3
MSLN	12	2	4	0	0	0
RPUSD1	6	2	1	0	0	0
CHTF18	6	2	1	0	0	0
GNG13	1	2	1	0	0	0
LMF1	1	1	0	0	0	0
SOX8	1	1	0	0	0	0
SSTR5	4	1	1	0	0	1
CACNA1H	5	1	0	1	0	2
TPSB2	3	1	0	1	0	2
TPSAB1	1	0	0	0	0	0
TPSD1	1	1	0	0	0	0
UBE2I	4	1	1	2	0	0
BAIAP3	6	2	1	3	2	0
TSR3	5	1	1	3	2	0
GNPTG	5	1	1	3	2	0
UNKL	2	2	2	1	3	1
C16orf91	1	2	2	1	3	1
CLCN7	1	2	0	0	0	0
TELO2	1	2	0	0	0	0
TMEM204	4	1	0	0	0	0
IFT140	3	1	1	0	1	0
HN1L	4	3	1	2	1	0
MAPK8IP3	5	3	1	2	1	0
NME3	4	1	2	2	0	0
MRPS34	4	0	2	1	0	0
SPSB3	4	0	2	2	0	0
NUBP2	4	0	2	2	0	0
HAGH	3	0	1	2	0	0
FAHD1	3	0	1	2	0	0
MEIOB	3	0	0	1	0	0
