CTCF	EP300	GABPA	MAFK	NFE2L2	REST
SCAMP2	0	0	1	0	1	0
MPI	0	0	0	1	0	0
FAM219B	2	0	0	0	0	0
COX5A	1	1	0	0	0	1
RPP25	6	0	0	0	2	0
SCAMP5	1	0	0	2	0	2
PPCDC	3	0	0	0	1	1
C15orf39	3	2	1	0	0	0
COMMD4	1	0	1	0	0	0
NEIL1	0	0	0	0	0	0
MAN2C1	2	1	2	0	1	1
SIN3A	2	2	4	2	2	0
PTPN9	0	0	0	2	0	0
SNUPN	0	0	1	0	0	0
IMP3	3	3	3	2	0	0
SNX33	2	2	2	1	0	0
CSPG4	1	1	0	0	0	0
ODF3L1	4	1	0	0	0	0
UBE2Q2	1	0	0	0	0	0
FBXO22	0	0	2	1	1	0
NRG4	0	0	0	0	0	0
ETFA	0	2	0	1	1	0
ISL2	2	4	0	2	0	0
SCAPER	0	0	0	0	0	0
RCN2	0	1	1	0	0	0
PSTPIP1	0	0	0	0	0	0
TSPAN3	0	0	0	0	0	0
PEAK1	0	0	1	0	0	0
HMG20A	0	0	1	0	0	0
LINGO1	4	0	0	0	0	1
TBC1D2B	1	0	1	1	0	0
CIB2	1	0	0	0	0	1
IDH3A	0	1	1	0	0	0
ACSBG1	2	0	0	0	0	0
DNAJA4	2	0	0	0	0	1
WDR61	2	0	1	1	0	1
CRABP1	0	0	0	0	0	0
IREB2	1	1	0	1	0	0
HYKK	0	0	0	0	0	0
PSMA4	0	0	0	2	1	1
CHRNA5	1	0	0	0	0	1
CHRNB4	1	0	0	0	0	0
ADAMTS7	2	0	0	0	0	0
MORF4L1	1	1	0	1	1	0
CTSH	1	0	0	0	0	0
RASGRF1	0	0	0	0	0	1
TMED3	0	0	1	0	0	0
MTHFS	2	1	0	0	0	0
ST20-MTHFS	0	1	1	0	0	0
ST20	0	1	1	0	0	0
BCL2A1	0	0	0	0	0	0
ZFAND6	1	1	0	0	0	1
FAH	0	0	0	1	1	0
ARNT2	0	0	0	0	0	0
ABHD17C	1	0	0	1	0	0
MESDC2	2	0	1	0	0	0
MESDC1	2	0	0	0	0	0
IL16	1	0	0	0	0	0
STARD5	0	0	0	1	0	0
MEX3B	1	0	1	0	0	1
CPEB1	0	0	0	0	0	0
AP3B2	0	0	1	0	0	1
FSD2	0	0	0	2	0	0
WHAMM	0	0	0	2	0	0
HOMER2	2	0	0	0	0	0
FAM103A1	0	0	1	0	0	0
C15orf40	2	1	1	0	0	0
BTBD1	1	0	1	0	1	0
TM6SF1	0	0	0	0	0	0
HDGFRP3	1	0	0	0	0	0
BNC1	0	2	0	0	0	0
SH3GL3	1	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0
ZSCAN2	1	0	0	0	1	0
WDR73	1	0	1	1	1	0
NMB	1	0	1	1	1	0
SEC11A	0	1	1	0	0	1
ZNF592	0	0	1	1	0	0
PDE8A	0	1	0	0	0	0
AKAP13	0	0	0	0	0	0
KLHL25	2	1	0	1	0	1
NTRK3	2	0	0	0	0	0
MRPL46	2	0	0	0	0	0
MRPS11	2	0	0	0	0	0
DET1	0	0	0	0	0	0
AEN	2	0	2	1	0	0
ISG20	1	1	2	1	0	0
ACAN	0	0	0	0	0	0
HAPLN3	2	0	0	0	0	0
MFGE8	2	0	0	0	0	0
ABHD2	0	1	1	1	1	1
FANCI	1	0	1	1	1	0
POLG	2	1	1	2	1	0
RHCG	3	0	0	0	0	0
TICRR	0	0	0	0	1	0
KIF7	1	0	0	0	0	0
PEX11A	0	0	1	0	0	0
WDR93	0	0	1	0	0	0
MESP1	3	0	0	1	0	1
ANPEP	0	0	0	0	0	0
AP3S2	3	1	1	1	1	0
C15orf38-AP3S2	1	0	1	0	0	0
ZNF710	0	0	0	0	0	0
IDH2	0	1	0	1	0	0
SEMA4B	0	0	1	0	0	0
GDPGP1	1	0	0	2	0	0
NGRN	0	1	1	1	1	0
CIB1	0	1	1	1	1	0
ZNF774	1	1	1	1	1	0
IQGAP1	1	0	0	0	0	0
CRTC3	0	0	0	0	0	0
BLM	0	0	1	0	1	1
FURIN	0	1	2	0	0	0
FES	2	0	0	0	0	0
MAN2A2	3	0	1	0	0	0
UNC45A	4	0	2	1	0	2
HDDC3	4	0	2	1	0	2
RCCD1	1	1	1	1	1	0
PRC1	0	1	0	2	1	0
VPS33B	0	1	1	0	0	0
SV2B	0	0	0	0	0	0
SLCO3A1	4	0	1	0	0	0
ST8SIA2	1	0	1	1	0	0
FAM174B	0	0	0	0	0	0
CHD2	1	1	1	1	1	2
RGMA	1	0	0	0	0	0
MCTP2	0	1	0	0	0	0
NR2F2	1	0	1	0	1	0
ARRDC4	0	0	0	0	0	0
PGPEP1L	0	1	0	0	0	0
SYNM	2	0	0	0	1	0
TTC23	0	2	1	1	0	0
LRRC28	0	2	1	1	0	0
MEF2A	0	0	1	0	0	0
LYSMD4	1	0	0	0	0	0
ADAMTS17	3	0	0	0	0	0
ASB7	0	0	0	0	0	0
ALDH1A3	2	0	0	0	0	0
LRRK1	4	0	0	0	0	1
CHSY1	2	0	2	0	0	0
VIMP	2	0	0	0	0	0
SNRPA1	2	2	1	0	0	0
PCSK6	1	0	0	0	0	0
TM2D3	1	1	1	0	0	0
TARSL2	0	0	0	0	0	0
POLR3K	0	0	1	0	0	0
SNRNP25	0	0	1	0	0	0
RHBDF1	1	0	0	0	0	0
MPG	0	0	0	0	0	0
NPRL3	1	0	0	0	0	0
HBZ	0	0	0	0	0	0
HBM	0	0	1	0	0	3
HBA1	1	0	1	0	0	3
HBQ1	2	0	0	0	0	2
LUC7L	1	0	2	1	0	0
RGS11	0	0	0	0	0	0
ARHGDIG	0	0	0	0	0	0
PDIA2	0	0	0	0	0	0
AXIN1	1	0	0	0	0	0
MRPL28	1	0	1	0	0	0
TMEM8A	1	0	1	0	0	0
NME4	1	0	0	0	0	0
DECR2	1	0	0	0	0	0
RAB11FIP3	2	0	0	1	0	0
CAPN15	2	1	2	0	0	0
NHLRC4	1	0	1	0	0	0
PIGQ	2	0	1	0	0	0
RAB40C	0	0	2	0	0	0
WFIKKN1	1	4	2	0	2	0
C16orf13	0	4	2	0	2	0
RHOT2	4	0	1	0	0	0
RHBDL1	1	0	3	0	0	0
STUB1	1	0	2	0	0	0
JMJD8	1	0	3	0	0	1
WDR24	1	0	3	0	0	2
FBXL16	2	0	0	0	0	3
METRN	4	0	2	0	0	0
FAM173A	4	0	3	0	0	0
CCDC78	4	0	3	0	0	0
HAGHL	4	0	3	0	0	0
NARFL	7	0	0	0	0	0
MSLN	0	2	0	0	0	0
RPUSD1	1	0	0	0	0	0
CHTF18	1	0	0	0	0	0
GNG13	0	0	1	0	0	0
LMF1	0	0	0	0	0	0
SOX8	0	0	0	0	0	0
SSTR5	1	1	1	0	0	0
CACNA1H	1	0	0	0	0	0
TPSB2	0	0	0	0	0	0
TPSAB1	0	0	0	0	0	0
TPSD1	0	0	0	0	0	0
UBE2I	1	0	0	0	0	0
BAIAP3	2	0	0	0	0	0
TSR3	1	0	1	2	0	0
GNPTG	1	0	1	2	0	0
UNKL	1	1	2	0	1	1
C16orf91	1	1	2	0	1	1
CLCN7	0	1	0	0	0	0
TELO2	1	1	0	0	0	0
TMEM204	0	0	0	0	0	0
IFT140	0	1	1	0	1	0
HN1L	0	1	0	1	0	0
MAPK8IP3	1	1	1	0	1	0
NME3	1	0	1	0	0	0
MRPS34	1	0	2	1	0	0
SPSB3	1	0	2	1	0	0
NUBP2	1	0	2	1	0	0
HAGH	1	0	0	1	0	0
FAHD1	1	0	0	1	0	0
MEIOB	1	0	0	0	0	0
HS3ST6	1	0	0	0	0	0
MSRB1	0	0	0	0	0	0
NDUFB10	1	0	0	0	1	1
RPS2	1	1	1	1	2	1
TBL3	0	1	1	1	2	1
NOXO1	2	1	1	1	2	0
GFER	2	0	0	0	1	0
SYNGR3	2	0	0	0	1	0
ZNF598	2	2	3	0	1	0
NPW	4	1	2	0	1	0
SLC9A3R2	4	0	0	0	0	0
NTHL1	1	1	1	0	0	0
TSC2	1	1	1	0	0	0
RAB26	3	1	1	0	1	1
TRAF7	2	1	1	0	1	1
CASKIN1	1	1	0	0	0	0
MLST8	0	1	0	0	0	0
BRICD5	0	1	0	0	0	0
PGP	1	1	0	0	0	0
E4F1	1	0	0	0	0	0
ECI1	2	1	0	0	0	0
RNPS1	1	0	0	0	0	0
ABCA3	1	0	0	1	0	0
CCNF	2	0	0	0	0	0
C16orf59	1	1	1	0	0	1
NTN3	1	1	0	0	0	0
TBC1D24	1	1	0	0	0	0
ATP6V0C	1	0	1	0	0	0
AMDHD2	1	0	1	0	0	0
PDPK1	0	0	1	0	0	0
KCTD5	0	0	2	2	0	2
PRSS27	0	0	1	0	0	1
SRRM2	0	0	1	1	1	0
TCEB2	2	1	0	0	0	0
PRSS21	2	0	0	0	0	0
ZG16B	2	1	1	0	0	2
PRSS22	3	0	1	0	1	1
FLYWCH2	1	1	0	2	0	0
FLYWCH1	3	0	1	5	3	2
KREMEN2	5	0	1	1	0	1
PAQR4	5	0	1	1	0	1
PKMYT1	2	0	0	0	0	0
CLDN6	3	1	2	0	0	0
TNFRSF12A	3	1	2	0	0	0
THOC6	5	1	2	0	0	0
HCFC1R1	5	1	2	0	0	0
MMP25	0	0	0	0	0	0
IL32	1	0	0	0	0	0
ZNF205	0	0	2	0	0	0
ZNF213	3	1	1	0	0	0
ZNF200	0	0	1	0	0	0
MEFV	0	1	3	0	0	1
ZNF263	0	0	2	0	1	0
ZNF75A	0	0	1	0	0	0
TIGD7	0	0	1	0	0	0
ZSCAN32	0	0	1	0	0	0
ZNF174	0	0	1	0	0	0
ZNF597	0	0	1	0	0	0
NAA60	0	0	1	0	0	0
CLUAP1	1	1	2	0	0	0
NLRC3	0	0	0	0	0	0
SLX4	0	0	1	0	0	0
DNASE1	1	0	0	0	0	0
TRAP1	0	0	0	1	0	0
CREBBP	0	0	0	2	0	0
ADCY9	0	0	0	0	0	0
SRL	0	0	0	0	0	0
TFAP4	1	0	1	1	1	0
GLIS2	1	0	1	0	0	0
PAM16	2	0	0	1	0	0
VASN	0	0	0	0	0	0
CORO7	1	0	1	0	1	0
CORO7-PAM16	1	0	1	0	1	0
DNAJA3	0	0	1	0	1	0
HMOX2	1	0	1	1	0	0
NMRAL1	1	0	1	1	0	0
CDIP1	1	0	0	0	0	0
UBALD1	3	1	3	0	0	0
MGRN1	3	1	3	0	0	0
NUDT16L1	0	0	0	0	0	0
C16orf71	0	1	1	0	0	1
ANKS3	0	1	1	0	0	1
ZNF500	1	0	1	0	0	0
ROGDI	0	0	0	0	0	0
GLYR1	1	0	1	0	1	0
UBN1	1	0	1	0	1	0
PPL	1	3	2	1	1	0
SEC14L5	1	0	0	0	0	1
NAGPA	2	0	0	0	0	1
C16orf89	2	1	0	0	0	0
ALG1	0	1	0	0	0	0
RBFOX1	1	0	0	0	0	1
METTL22	0	0	0	0	0	0
ABAT	0	0	0	0	0	1
TMEM186	1	0	1	0	0	0
PMM2	1	0	1	0	0	0
CARHSP1	2	0	0	0	0	0
C16orf72	0	0	0	0	0	0
GRIN2A	0	0	0	0	0	0
ATF7IP2	0	0	0	0	0	0
EMP2	1	0	0	0	0	0
NUBP1	1	0	2	0	0	0
TVP23A	0	0	0	1	0	0
CIITA	1	0	1	0	0	1
DEXI	0	1	1	1	0	0
CLEC16A	1	1	1	1	0	0
SOCS1	2	0	0	0	0	0
PRM2	1	0	0	0	0	2
PRM1	1	0	0	0	0	2
RMI2	0	0	0	0	0	0
LITAF	0	0	0	0	0	0
SNN	1	2	0	0	0	0
TXNDC11	0	0	1	0	0	0
ZC3H7A	0	0	0	0	0	0
RSL1D1	0	0	1	0	0	0
GSPT1	0	1	1	0	0	0
TNFRSF17	1	0	0	0	0	0
CPPED1	0	0	1	0	0	0
SHISA9	1	0	0	0	0	0
ERCC4	1	0	1	0	0	1
MKL2	0	0	0	0	0	0
PARN	0	1	3	0	1	0
BFAR	2	1	3	0	1	0
PDXDC1	0	0	0	0	0	0
NTAN1	0	0	1	0	0	0
MPV17L	0	0	0	0	0	0
C16orf45	1	1	0	0	1	0
KIAA0430	3	0	1	1	0	1
NDE1	3	0	1	1	0	1
MYH11	0	0	0	0	0	0
FOPNL	0	0	1	1	2	0
ABCC1	0	0	0	0	0	0
NOMO3	0	0	0	0	0	0
XYLT1	1	0	0	0	0	0
RPS15A	0	0	0	0	0	0
ARL6IP1	1	1	1	1	0	1
TMC7	2	0	0	0	0	0
COQ7	1	0	1	1	0	0
ITPRIPL2	1	1	0	0	0	0
SYT17	4	0	0	0	0	0
TMC5	2	1	0	1	0	0
GDE1	0	2	1	0	0	0
CCP110	0	2	1	0	0	0
C16orf62	2	0	0	0	0	0
IQCK	0	0	1	0	0	0
KNOP1	0	0	1	0	0	0
GPRC5B	1	0	0	0	0	0
ACSM5	0	0	0	0	0	0
THUMPD1	1	0	0	0	0	0
ACSM3	0	0	0	0	0	0
ERI2	1	1	1	0	0	0
LYRM1	0	0	0	0	0	0
DCUN1D3	0	0	0	0	0	0
TMEM159	1	0	0	0	0	1
ZP2	0	0	0	0	0	0
ANKS4B	0	0	0	0	0	0
CRYM	2	0	3	1	0	1
METTL9	0	1	1	1	0	0
IGSF6	1	0	0	0	0	0
C16orf52	1	0	1	0	0	1
EEF2K	2	0	1	1	0	0
POLR3E	2	2	1	3	0	0
CDR2	0	0	0	0	0	1
HS3ST2	0	0	0	0	0	1
USP31	1	0	0	0	0	0
SCNN1G	0	0	0	0	0	1
SCNN1B	1	0	1	0	0	0
COG7	0	0	1	0	0	0
GGA2	2	0	0	1	0	0
EARS2	1	2	2	0	0	0
UBFD1	1	2	2	0	0	0
NDUFAB1	2	0	1	0	0	0
PALB2	0	0	1	0	0	0
DCTN5	0	0	1	0	0	0
PLK1	1	0	0	0	0	0
CHP2	0	0	0	0	0	0
PRKCB	0	0	0	0	0	0
RBBP6	0	0	0	0	0	1
TNRC6A	0	2	1	1	0	0
ARHGAP17	0	0	1	0	0	0
LCMT1	1	0	1	1	0	0
ZKSCAN2	1	0	2	0	0	1
KDM8	1	1	0	0	1	0
NSMCE1	0	0	1	0	0	0
IL4R	0	1	0	0	0	0
IL21R	0	0	0	0	0	0
GTF3C1	0	0	1	0	0	0
KIAA0556	0	0	1	0	0	0
GSG1L	1	0	0	0	0	0
XPO6	2	1	1	1	0	0
SBK1	0	0	1	0	0	1
CLN3	1	2	0	1	0	0
APOBR	1	2	0	1	0	0
IL27	1	0	0	0	0	0
NUPR1	0	0	0	0	0	0
SULT1A2	0	0	0	1	0	0
SULT1A1	1	0	0	0	0	0
EIF3C	0	0	0	0	0	0
ATXN2L	0	0	1	0	0	0
TUFM	1	0	1	0	0	0
SH2B1	1	0	1	0	0	0
RABEP2	0	1	1	0	0	0
CD19	0	1	1	0	0	0
NFATC2IP	1	0	2	1	0	0
SPNS1	6	0	1	0	0	0
LAT	5	0	1	0	0	0
SPN	0	0	0	0	0	0
QPRT	0	0	0	0	0	0
C16orf54	1	0	0	0	0	0
KIF22	1	0	1	0	0	0
MAZ	1	0	0	1	0	0
PRRT2	4	0	0	1	0	0
PAGR1	4	0	0	1	0	0
MVP	3	0	0	0	0	0
CDIPT	1	1	0	1	0	0
SEZ6L2	1	0	0	0	0	3
ASPHD1	1	0	0	0	0	3
TMEM219	0	0	0	0	0	0
TAOK2	0	0	0	0	0	0
HIRIP3	1	0	1	0	1	0
INO80E	1	0	1	0	1	0
DOC2A	3	0	0	0	0	0
FAM57B	3	0	0	0	0	1
ALDOA	1	1	0	0	0	0
PPP4C	2	0	1	0	0	0
TBX6	3	0	1	1	0	1
YPEL3	2	0	1	1	0	1
GDPD3	2	0	0	0	0	0
MAPK3	1	0	0	0	0	0
CORO1A	1	0	0	0	0	0
CD2BP2	1	0	1	0	0	1
TBC1D10B	2	2	2	0	0	0
ZNF48	2	2	2	0	0	0
SEPT1	1	0	0	0	0	0
ZNF771	2	0	0	0	0	0
DCTPP1	2	0	0	0	0	0
SEPHS2	2	2	1	1	0	0
ITGAL	2	0	0	0	0	0
ZNF768	2	0	3	0	0	1
ZNF747	2	0	3	0	0	1
ZNF764	0	0	0	0	0	0
ZNF688	0	0	0	0	0	1
ZNF785	0	0	1	0	0	0
ZNF689	1	0	0	0	0	0
PRR14	2	0	0	0	1	0
FBRS	2	0	0	0	1	0
SRCAP	1	0	1	0	0	0
PHKG2	0	0	0	1	0	0
RNF40	0	0	0	0	0	2
ZNF629	0	0	1	0	0	0
BCL7C	0	1	1	0	0	0
CTF1	0	1	1	0	0	0
FBXL19	1	1	1	0	0	0
ORAI3	2	3	2	0	0	0
SETD1A	1	3	2	0	0	0
HSD3B7	2	0	0	0	0	0
STX1B	1	0	0	0	0	0
STX4	1	0	2	0	0	0
ZNF668	0	1	3	0	0	0
ZNF646	0	1	3	0	0	0
VKORC1	1	0	1	1	0	0
BCKDK	1	0	2	0	0	0
KAT8	0	0	2	0	0	0
PRSS8	1	0	1	0	0	1
PRSS36	2	0	0	0	0	0
FUS	0	0	0	0	1	1
PYCARD	0	0	0	0	0	1
TRIM72	0	0	0	0	0	0
ITGAM	0	0	0	0	0	0
ITGAX	0	0	0	0	0	0
ITGAD	0	0	0	1	0	0
ZNF843	2	0	0	1	0	0
ARMC5	5	2	1	2	1	1
TGFB1I1	1	0	0	0	0	0
C16orf58	0	0	1	0	0	0
AHSP	0	0	0	0	0	0
ZNF720	3	0	0	0	0	0
ZNF267	1	0	1	0	0	0
SHCBP1	1	0	0	0	0	0
VPS35	2	3	0	2	0	0
ORC6	2	3	0	2	0	0
MYLK3	0	0	0	0	0	0
C16orf87	0	0	0	1	1	0
GPT2	0	1	0	0	0	0
DNAJA2	0	0	0	0	1	1
NETO2	3	0	0	0	0	0
ITFG1	0	0	1	1	1	0
PHKB	0	0	1	1	1	0
LONP2	0	0	1	0	0	1
SIAH1	0	0	0	0	0	0
N4BP1	0	0	1	0	0	0
ZNF423	1	0	0	0	0	0
CNEP1R1	2	0	0	0	0	0
HEATR3	1	0	0	0	0	0
PAPD5	0	0	0	0	0	1
ADCY7	1	0	0	0	1	0
BRD7	1	0	0	0	0	0
NKD1	0	0	0	0	0	0
SNX20	2	0	0	0	0	0
NOD2	0	0	0	0	0	0
CYLD	1	0	0	0	0	0
TOX3	0	0	0	0	0	0
CHD9	2	2	1	0	0	0
RBL2	0	0	1	1	0	0
AKTIP	2	0	1	0	0	0
RPGRIP1L	0	0	0	0	0	0
FTO	0	0	0	0	0	0
IRX3	1	0	0	0	0	0
IRX5	1	0	0	0	0	0
IRX6	0	0	0	0	0	0
MMP2	0	0	0	1	0	0
LPCAT2	1	0	0	0	0	0
CAPNS2	0	0	0	0	0	0
CES1	1	1	0	0	1	0
GNAO1	0	0	0	0	0	0
AMFR	0	0	0	0	0	0
NUDT21	0	0	1	0	0	0
OGFOD1	0	0	1	0	0	0
BBS2	1	0	1	0	1	0
MT4	0	0	0	0	0	0
MT3	0	0	0	0	0	0
MT2A	2	4	3	0	0	1
MT1E	0	0	0	0	0	0
MT1M	0	0	0	0	0	0
MT1A	1	0	0	0	0	2
MT1F	0	0	0	0	0	0
MT1G	1	0	0	0	0	0
MT1H	1	0	0	0	0	0
MT1X	2	2	0	2	0	0
NUP93	1	0	0	0	0	1
SLC12A3	3	1	0	0	0	0
HERPUD1	0	1	0	1	0	0
CETP	1	1	0	0	0	0
NLRC5	0	0	0	0	0	0
CPNE2	2	0	0	0	0	0
FAM192A	0	0	1	1	0	0
RSPRY1	0	0	1	1	0	0
ARL2BP	1	0	1	1	0	0
PLLP	1	2	0	0	0	0
CCL22	0	0	0	0	0	0
CX3CL1	0	0	0	0	1	0
COQ9	0	0	1	0	0	0
CIAPIN1	0	0	1	0	0	0
POLR2C	1	1	1	0	0	0
DOK4	0	0	0	0	0	0
CCDC102A	0	0	0	0	0	0
KATNB1	1	0	2	1	0	0
KIFC3	1	3	0	2	2	1
CNGB1	1	0	0	0	0	0
ZNF319	2	0	1	0	0	0
USB1	2	0	1	0	0	0
MMP15	5	0	1	0	0	0
CSNK2A2	0	0	0	0	0	0
CCDC113	1	0	0	0	0	0
GINS3	0	0	2	0	2	0
NDRG4	0	0	0	0	0	0
SETD6	1	0	1	1	0	0
CNOT1	1	1	0	2	0	0
SLC38A7	1	0	0	0	0	0
GOT2	1	1	0	0	0	0
CDH11	2	0	0	0	0	0
CDH5	1	0	0	0	0	0
BEAN1	1	0	0	0	0	0
TK2	1	0	1	2	0	0
CKLF	1	0	1	2	0	0
CKLF-CMTM1	1	0	1	2	0	0
CMTM1	0	0	0	0	0	0
CMTM3	2	0	0	0	0	0
CMTM4	1	0	0	0	0	0
DYNC1LI2	1	0	0	0	0	0
NAE1	2	0	0	0	0	0
CA7	0	0	0	0	0	0
PDP2	1	0	1	0	0	0
CDH16	2	0	0	0	0	1
RRAD	1	2	1	0	1	0
FAM96B	2	2	1	0	1	0
CES2	2	2	1	0	1	0
CES3	2	0	0	0	0	1
CES4A	0	0	0	0	0	0
CBFB	1	1	1	0	0	0
C16orf70	2	0	0	0	0	0
B3GNT9	2	0	0	0	0	0
TRADD	3	0	0	0	0	1
FBXL8	3	0	0	0	0	1
HSF4	3	0	0	0	0	1
NOL3	1	0	0	0	0	1
KIAA0895L	1	0	2	0	0	2
EXOC3L1	3	0	2	0	0	2
E2F4	3	0	2	0	0	2
ELMO3	2	0	1	0	0	0
LRRC29	0	0	1	0	0	0
TMEM208	0	0	1	0	0	0
FHOD1	0	0	0	0	1	0
SLC9A5	0	0	0	0	1	0
PLEKHG4	3	1	1	0	0	0
KCTD19	0	0	0	0	0	0
LRRC36	0	0	0	0	0	0
TPPP3	1	0	0	0	0	0
ZDHHC1	1	0	0	0	0	0
HSD11B2	1	0	0	0	0	0
ATP6V0D1	1	2	0	0	0	0
FAM65A	2	0	1	2	0	0
CTCF	1	0	1	0	0	0
ACD	2	0	1	0	0	4
PARD6A	2	0	1	0	0	4
ENKD1	3	0	1	0	0	2
C16orf86	3	0	1	0	0	2
GFOD2	0	0	0	0	0	0
RANBP10	2	0	1	0	0	0
TSNAXIP1	2	0	1	0	0	0
THAP11	1	0	2	3	0	0
NUTF2	1	0	2	3	0	0
CENPT	1	0	2	3	0	0
EDC4	1	0	1	0	0	0
NRN1L	1	0	0	0	0	0
PSKH1	1	0	0	0	0	0
PSMB10	4	1	1	0	0	0
LCAT	2	1	1	0	0	0
SLC12A4	0	1	1	0	0	0
DPEP3	0	0	0	0	0	0
DPEP2	1	0	0	0	0	0
DUS2	0	0	0	0	1	0
NFATC3	1	0	0	1	0	0
ESRP2	3	0	3	1	0	0
PLA2G15	1	0	2	1	0	0
SLC7A6	3	1	0	0	0	0
SLC7A6OS	0	0	0	0	0	0
PRMT7	0	0	0	0	0	0
SMPD3	1	0	0	0	0	3
ZFP90	0	0	0	0	0	0
CDH3	0	0	0	0	0	0
CDH1	0	0	0	0	0	0
TANGO6	2	0	1	0	0	0
HAS3	3	0	0	0	0	0
CHTF8	1	0	1	0	0	0
SNTB2	0	0	1	1	0	0
VPS4A	2	0	1	1	0	0
PDF	1	0	2	0	0	0
NIP7	1	0	2	0	0	0
COG8	1	0	2	0	0	0
TERF2	0	0	1	1	0	0
CYB5B	0	0	1	0	0	1
NFAT5	1	1	1	1	0	0
NQO1	0	2	0	2	1	0
NOB1	1	0	0	2	2	1
WWP2	1	0	0	2	2	1
PDPR	0	0	0	0	0	0
EXOSC6	3	0	1	0	1	0
AARS	0	1	1	0	2	0
DDX19B	0	1	1	0	2	0
DDX19A	0	1	1	0	1	0
ST3GAL2	0	0	0	1	0	0
FUK	0	0	0	0	0	0
COG4	0	0	1	0	0	1
SF3B3	0	0	1	0	0	1
IL34	0	0	0	0	0	0
MTSS1L	0	1	0	1	0	0
VAC14	1	0	1	0	0	0
HYDIN	0	0	0	0	0	0
CMTR2	0	0	0	0	0	0
CALB2	2	0	0	0	0	1
ZNF23	0	0	1	0	0	2
ZNF19	2	0	1	0	1	0
CHST4	0	0	0	0	0	0
MARVELD3	0	0	0	1	0	0
AP1G1	0	0	1	1	2	0
ATXN1L	0	1	1	0	0	0
ZNF821	1	0	0	0	0	0
IST1	0	0	0	1	1	0
DHODH	0	0	0	0	0	0
DHX38	2	0	1	0	0	0
TXNL4B	2	0	1	0	0	0
ZFHX3	2	3	3	0	0	0
PSMD7	1	1	1	1	0	0
GLG1	0	0	0	0	0	0
RFWD3	0	0	1	1	0	0
MLKL	1	0	0	0	0	0
FA2H	1	0	0	0	0	0
WDR59	0	0	1	0	0	0
ZNRF1	1	0	0	0	0	0
LDHD	2	1	0	0	0	1
ZFP1	0	0	0	0	0	0
BCAR1	0	0	0	0	0	0
CFDP1	0	0	1	0	0	0
TMEM170A	2	0	0	1	0	0
CHST6	1	0	0	0	0	0
TMEM231	1	0	1	1	0	0
GABARAPL2	0	0	1	0	0	1
ADAT1	1	0	1	0	0	1
KARS	0	0	1	0	0	0
TERF2IP	0	0	1	0	0	0
CNTNAP4	0	0	0	0	0	0
MON1B	0	0	1	0	0	0
ADAMTS18	0	0	0	0	0	0
NUDT7	0	0	0	0	0	0
VAT1L	0	0	0	0	0	0
WWOX	1	0	1	0	0	0
MAF	1	0	0	0	0	0
DYNLRB2	0	0	1	1	2	0
CDYL2	1	1	0	0	0	0
CENPN	1	1	0	1	0	0
CMC2	1	1	0	1	0	0
ATMIN	1	0	1	0	0	0
C16orf46	0	1	3	0	0	1
GCSH	0	0	0	1	0	0
PKD1L2	1	0	0	0	0	0
GAN	0	0	1	0	0	0
CMIP	1	0	0	0	0	0
PLCG2	0	0	0	0	0	0
SDR42E1	1	0	0	0	0	0
HSD17B2	1	0	0	0	0	0
MPHOSPH6	0	0	0	0	0	0
CDH13	3	0	0	0	0	1
HSBP1	0	0	1	0	0	1
MLYCD	0	0	1	0	0	0
OSGIN1	2	1	0	0	0	0
NECAB2	0	0	0	0	0	0
MBTPS1	0	0	0	0	0	0
HSDL1	2	0	0	0	0	0
TAF1C	2	0	1	0	0	0
WFDC1	0	0	0	0	0	0
ATP2C2	1	0	0	0	0	0
TLDC1	3	1	1	0	0	0
COTL1	2	1	0	0	0	0
KLHL36	0	0	0	0	0	0
USP10	0	0	1	0	0	0
CRISPLD2	0	0	0	0	0	0
ZDHHC7	0	1	1	0	0	0
KIAA0513	1	0	0	0	0	1
GSE1	3	1	1	0	0	0
GINS2	0	0	1	0	0	0
C16orf74	2	1	0	0	0	0
EMC8	0	1	1	0	0	0
COX4I1	0	1	1	0	0	0
IRF8	1	0	0	0	0	0
FOXF1	2	0	0	0	0	0
MTHFSD	2	0	0	1	1	0
FOXC2	3	1	0	1	0	0
FOXL1	1	1	0	0	0	0
C16orf95	3	0	0	1	0	0
FBXO31	1	2	1	0	1	1
MAP1LC3B	1	2	1	0	1	1
JPH3	0	0	0	0	0	1
KLHDC4	1	0	1	0	0	0
SLC7A5	2	2	0	0	0	0
BANP	2	0	1	1	0	0
ZFPM1	0	0	0	0	0	0
ZC3H18	2	0	1	0	0	1
IL17C	2	0	0	0	0	0
CYBA	0	1	1	0	0	0
MVD	1	0	0	0	0	0
SNAI3	2	0	0	0	0	0
RNF166	1	1	0	0	1	0
CTU2	1	1	0	0	1	0
APRT	1	1	0	0	0	0
TRAPPC2L	1	0	1	0	0	0
GALNS	1	0	1	0	0	0
CBFA2T3	0	0	0	0	0	0
ACSF3	0	0	1	0	0	0
CDH15	3	0	0	0	0	0
ZNF778	1	0	1	0	0	0
ANKRD11	1	1	2	1	0	0
SPG7	1	1	1	0	0	0
RPL13	2	0	1	0	0	1
CPNE7	2	0	0	0	0	0
DPEP1	1	0	0	0	0	0
SPATA33	1	0	1	0	0	0
CHMP1A	1	0	1	0	0	0
CDK10	0	0	1	0	1	0
